Trial number,Fixation Onset NEV,Image Onset NEV,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Response value NEV,Reaction onset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,BlockNumber,TrialTypeDesignation
202.0,380.793,383.051,0.0,0.0,0.0,100.0,,1.0,2.0,,59.0,2.25,3.5,59.0,99.6601,1.0,360664.7547,101.4108,3.0,1.0
203.0,383.051,384.435,0.0,0.0,0.0,100.0,,1.0,2.0,,60.0,1.5,1.75,60.0,101.9186,0.0,360666.1382,102.7943,3.0,1.0
204.0,384.435,385.569,0.0,0.0,0.0,100.0,,1.0,2.0,,61.0,1.25,1.25,61.0,103.3018,0.0,360667.2715,103.9276,3.0,1.0
205.0,385.569,387.329,0.0,0.0,0.0,100.0,,1.0,2.0,,62.0,3.5,2.5,62.0,104.4345,1.0,360669.0293,105.6853,3.0,1.0
206.0,387.329,388.463,0.0,0.0,0.0,100.0,,1.0,2.0,,63.0,2.5,1.25,63.0,106.1922,0.0,360670.1618,106.8179,3.0,1.0
207.0,388.463,390.346,0.0,0.0,0.0,100.0,,1.0,2.0,,64.0,3.5,2.75,64.0,107.3254,0.0,360672.0451,108.7012,3.0,1.0
208.0,390.346,392.105,0.0,0.0,0.0,100.0,,1.0,2.0,,65.0,2.0,2.5,65.0,109.2087,1.0,360673.8034,110.4595,3.0,1.0
209.0,392.105,393.114,0.0,0.0,0.0,100.0,,1.0,2.0,,66.0,2.0,1.0,66.0,110.966,1.0,360674.8107,111.4668,3.0,1.0
210.0,393.114,394.247,0.0,0.0,0.0,100.0,,1.0,2.0,,67.0,1.5,1.25,67.0,111.9742,1.0,360675.9437,112.5998,3.0,1.0
211.0,394.247,395.505,0.0,0.0,0.0,100.0,,1.0,2.0,,68.0,1.5,1.5,68.0,113.1065,1.0,360677.2009,113.857,3.0,1.0
212.0,395.505,396.513,0.0,0.0,0.0,100.0,,1.0,2.0,,69.0,2.25,1.0,69.0,114.3647,0.0,360678.2095,114.8655,3.0,1.0
213.0,396.513,398.896,0.0,0.0,0.0,100.0,,1.0,2.0,,70.0,3.5,3.75,70.0,115.3753,1.0,360680.5949,117.251,3.0,1.0
214.0,398.896,400.531,0.0,0.0,0.0,100.0,,1.0,2.0,,71.0,2.25,2.25,71.0,117.7586,1.0,360682.2283,118.8844,3.0,1.0
215.0,400.531,402.789,0.0,0.0,0.0,100.0,,1.0,2.0,,72.0,2.0,3.5,72.0,119.3924,0.0,360684.4871,121.1432,3.0,1.0
216.0,402.789,403.922,0.0,0.0,0.0,100.0,,1.0,2.0,,73.0,2.0,1.25,73.0,121.6495,0.0,360685.6192,122.2753,3.0,1.0
217.0,403.922,405.43,0.0,0.0,0.0,100.0,,1.0,2.0,,74.0,3.25,2.0,74.0,122.7834,0.0,360687.1282,123.7842,3.0,1.0
218.0,405.43,406.939,0.0,0.0,0.0,100.0,,1.0,2.0,,75.0,1.5,2.0,75.0,124.2914,1.0,360688.6361,125.2922,3.0,1.0
219.0,406.939,408.071,0.0,0.0,0.0,100.0,,1.0,2.0,,76.0,1.25,1.25,76.0,125.7993,1.0,360689.769,126.4251,3.0,1.0
220.0,408.071,410.454,0.0,0.0,0.0,100.0,,1.0,2.0,,77.0,3.75,3.75,77.0,126.9337,0.0,360692.1533,128.8094,3.0,1.0
221.0,410.454,411.463,0.0,0.0,0.0,100.0,,1.0,2.0,,78.0,2.5,1.0,78.0,129.3177,0.0,360693.1624,129.8184,3.0,1.0
222.0,411.463,412.971,0.0,0.0,0.0,100.0,,1.0,2.0,,79.0,1.5,2.0,79.0,130.3266,1.0,360694.6711,131.3272,3.0,1.0
223.0,412.971,413.979,0.0,0.0,0.0,100.0,,1.0,2.0,,80.0,3.25,1.0,80.0,131.8338,1.0,360695.6785,132.3346,3.0,1.0
224.0,413.979,415.237,0.0,0.0,0.0,100.0,,1.0,2.0,,81.0,1.0,1.5,81.0,132.8419,0.0,360696.9366,133.5926,3.0,1.0
225.0,415.237,417.245,0.0,0.0,0.0,100.0,,1.0,2.0,,82.0,2.75,3.0,82.0,134.1014,1.0,360698.9463,135.6023,3.0,1.0
226.0,417.245,418.878,0.0,0.0,0.0,100.0,,1.0,2.0,,83.0,2.75,2.25,83.0,136.1105,0.0,360700.5801,137.2362,3.0,1.0
227.0,418.878,420.261,0.0,0.0,0.0,100.0,,1.0,2.0,,84.0,2.5,1.75,84.0,137.7436,0.0,360701.9633,138.6193,3.0,1.0
228.0,420.261,421.519,0.0,0.0,0.0,100.0,,1.0,2.0,,85.0,3.0,1.5,85.0,139.1271,1.0,360703.2218,139.8778,3.0,1.0
229.0,421.519,422.777,0.0,0.0,0.0,100.0,,1.0,2.0,,86.0,3.0,1.5,86.0,140.3851,1.0,360704.48,141.136,3.0,1.0
230.0,422.777,424.66,0.0,0.0,0.0,100.0,,1.0,2.0,,87.0,2.0,2.75,87.0,141.6442,0.0,360706.3638,143.0199,3.0,1.0
231.0,424.66,425.668,0.0,0.0,0.0,100.0,,1.0,2.0,,88.0,3.25,1.0,88.0,143.5286,1.0,360707.3734,144.0294,3.0,1.0
232.0,425.668,427.801,0.0,0.0,0.0,100.0,,1.0,2.0,,89.0,3.75,3.25,89.0,144.5362,1.0,360709.506,146.162,3.0,1.0
233.0,427.801,429.434,0.0,0.0,0.0,100.0,,1.0,2.0,,90.0,2.25,2.25,90.0,146.6692,1.0,360711.1389,147.7949,3.0,1.0
234.0,429.434,430.817,0.0,0.0,0.0,100.0,,1.0,2.0,,91.0,2.25,1.75,91.0,148.3026,0.0,360712.5222,149.1783,3.0,1.0
235.0,430.817,432.574,0.0,0.0,0.0,100.0,,1.0,2.0,,92.0,2.5,2.5,92.0,149.6859,1.0,360714.2805,150.9366,3.0,1.0
236.0,432.574,434.708,0.0,0.0,0.0,100.0,,1.0,2.0,,93.0,3.25,3.25,93.0,151.4429,1.0,360716.4126,153.0686,3.0,1.0
237.0,434.708,436.216,0.0,0.0,0.0,100.0,,1.0,2.0,,94.0,2.75,2.0,94.0,153.5752,0.0,360717.9199,154.576,3.0,1.0
238.0,436.216,437.975,0.0,0.0,0.0,100.0,,1.0,2.0,,95.0,3.25,2.5,95.0,155.0822,0.0,360719.6769,156.3329,3.0,1.0
239.0,437.975,440.359,0.0,0.0,0.0,100.0,,1.0,2.0,,96.0,2.0,3.75,96.0,156.8416,0.0,360722.0611,158.7171,3.0,1.0
240.0,440.359,442.118,0.0,0.0,0.0,100.0,,1.0,2.0,,97.0,3.5,2.5,97.0,159.2242,0.0,360723.8189,160.475,3.0,1.0
241.0,442.118,444.002,0.0,0.0,0.0,100.0,,1.0,2.0,,98.0,2.75,2.75,98.0,160.9819,1.0,360725.7013,162.3574,3.0,1.0
242.0,444.002,445.387,0.0,0.0,0.0,100.0,,1.0,2.0,,99.0,1.5,1.75,99.0,162.8653,1.0,360727.085,163.741,3.0,1.0
243.0,445.387,466.44,0.0,0.0,0.0,100.0,,1.0,2.0,,100.0,2.25,1.5,100.0,164.2483,0.0,360728.343,164.999,3.0,1.0
244.0,466.44,467.575,0.0,0.0,0.0,100.0,,1.0,2.0,,1.0,3.25,1.25,1.0,0.5143,0.0,360379.6947,1.1415,4.0,1.0
245.0,467.575,469.836,0.0,0.0,0.0,100.0,,1.0,2.0,,2.0,2.25,3.5,2.0,1.6513,1.0,360381.9559,3.4027,4.0,1.0
246.0,469.836,472.221,0.0,0.0,0.0,100.0,,1.0,2.0,,3.0,3.25,3.75,3.0,3.9125,1.0,360384.3419,5.7886,4.0,1.0
247.0,472.221,473.236,0.0,0.0,0.0,100.0,,1.0,2.0,,4.0,2.75,1.0,4.0,6.2966,1.0,360385.351,6.7978,4.0,1.0
248.0,473.236,475.621,0.0,0.0,0.0,100.0,,1.0,2.0,,5.0,3.5,3.75,5.0,7.3188,1.0,360387.7503,9.1973,4.0,1.0
249.0,475.621,477.755,0.0,0.0,0.0,100.0,,1.0,2.0,,6.0,3.0,3.25,6.0,9.7047,1.0,360389.8839,11.3307,4.0,1.0
250.0,477.755,479.263,0.0,0.0,0.0,100.0,,1.0,2.0,,7.0,3.0,2.0,7.0,11.8389,0.0,360391.3929,12.8397,4.0,1.0
251.0,479.263,480.521,0.0,0.0,0.0,100.0,,1.0,2.0,,8.0,2.75,1.5,8.0,13.3465,0.0,360392.6507,14.0975,4.0,1.0
252.0,480.521,481.53,0.0,0.0,0.0,100.0,,1.0,2.0,,9.0,3.0,1.0,9.0,14.6061,1.0,360393.6602,15.107,4.0,1.0
253.0,481.53,482.539,0.0,0.0,0.0,100.0,,1.0,2.0,,10.0,1.75,1.0,10.0,15.6138,1.0,360394.668,16.1148,4.0,1.0
254.0,482.539,484.674,0.0,0.0,0.0,100.0,,1.0,2.0,,11.0,1.25,3.25,11.0,16.6238,1.0,360396.8029,18.2496,4.0,1.0
255.0,484.674,486.057,0.0,0.0,0.0,100.0,,1.0,2.0,,12.0,3.0,1.75,12.0,18.7591,1.0,360398.1883,19.635,4.0,1.0
256.0,486.057,487.065,0.0,0.0,0.0,100.0,,1.0,2.0,,13.0,3.75,1.0,13.0,20.1425,0.0,360399.1966,20.6434,4.0,1.0
257.0,487.065,488.574,0.0,0.0,0.0,100.0,,1.0,2.0,,14.0,2.25,2.0,14.0,21.1513,1.0,360400.7054,22.1522,4.0,1.0
258.0,488.574,490.708,0.0,0.0,0.0,100.0,,1.0,2.0,,15.0,3.25,3.25,15.0,22.6607,0.0,360402.8396,24.2863,4.0,1.0
259.0,490.708,492.341,0.0,0.0,0.0,100.0,,1.0,2.0,,16.0,1.5,2.25,16.0,24.7936,1.0,360404.4727,25.9196,4.0,1.0
260.0,492.341,494.223,0.0,0.0,0.0,100.0,,1.0,2.0,,17.0,2.25,2.75,17.0,26.4279,1.0,360406.3569,27.8036,4.0,1.0
261.0,494.223,496.357,0.0,0.0,0.0,100.0,,1.0,2.0,,18.0,3.0,3.25,18.0,28.3107,0.0,360408.4899,29.9367,4.0,1.0
262.0,496.357,498.366,0.0,0.0,0.0,100.0,,1.0,2.0,,19.0,1.75,3.0,19.0,30.4442,0.0,360410.4985,31.9453,4.0,1.0
263.0,498.366,499.499,0.0,0.0,0.0,100.0,,1.0,2.0,,20.0,2.75,1.25,20.0,32.4526,1.0,360411.6318,33.0786,4.0,1.0
264.0,499.499,501.132,0.0,0.0,0.0,100.0,,1.0,2.0,,21.0,1.25,2.25,21.0,33.5862,0.0,360413.265,34.7117,4.0,1.0
265.0,501.132,502.643,0.0,0.0,0.0,100.0,,1.0,2.0,,22.0,3.75,2.0,22.0,35.2181,0.0,360414.772,36.2187,4.0,1.0
266.0,502.643,503.902,0.0,0.0,0.0,100.0,,1.0,2.0,,23.0,2.75,1.5,23.0,36.726,1.0,360416.0301,37.4769,4.0,1.0
267.0,503.902,505.284,0.0,0.0,0.0,100.0,,1.0,2.0,,24.0,3.25,1.75,24.0,37.9834,0.0,360417.4126,38.8593,4.0,1.0
268.0,505.284,507.293,0.0,0.0,0.0,100.0,,1.0,2.0,,25.0,2.5,3.0,25.0,39.3656,1.0,360419.4198,40.8665,4.0,1.0
269.0,507.293,509.677,0.0,0.0,0.0,100.0,,1.0,2.0,,26.0,3.5,3.75,26.0,41.3762,0.0,360421.8054,43.2522,4.0,1.0
270.0,509.677,510.811,0.0,0.0,0.0,100.0,,1.0,2.0,,27.0,2.5,1.25,27.0,43.7612,0.0,360422.9404,44.3871,4.0,1.0
271.0,510.811,512.195,0.0,0.0,0.0,100.0,,1.0,2.0,,28.0,1.25,1.75,28.0,44.8945,1.0,360424.3233,45.77,4.0,1.0
272.0,512.195,513.579,0.0,0.0,0.0,100.0,,1.0,2.0,,29.0,3.5,1.75,29.0,46.2772,1.0,360425.7066,47.1534,4.0,1.0
273.0,513.579,514.837,0.0,0.0,0.0,100.0,,1.0,2.0,,30.0,3.25,1.5,30.0,47.6603,0.0,360426.9643,48.4111,4.0,1.0
274.0,514.837,516.346,0.0,0.0,0.0,100.0,,1.0,2.0,,31.0,3.75,2.0,31.0,48.9181,0.0,360428.4722,49.919,4.0,1.0
275.0,516.346,517.728,0.0,0.0,0.0,100.0,,1.0,2.0,,32.0,1.5,1.75,32.0,50.426,0.0,360429.8548,51.3015,4.0,1.0
276.0,517.728,519.362,0.0,0.0,0.0,100.0,,1.0,2.0,,33.0,2.75,2.25,33.0,51.8086,0.0,360431.4875,52.9342,4.0,1.0
277.0,519.362,521.496,0.0,0.0,0.0,100.0,,1.0,2.0,,34.0,2.0,3.25,34.0,53.4414,0.0,360433.6204,55.0671,4.0,1.0
278.0,521.496,523.255,0.0,0.0,0.0,100.0,,1.0,2.0,,35.0,2.75,2.5,35.0,55.5745,1.0,360435.3786,56.8253,4.0,1.0
279.0,523.255,524.64,0.0,0.0,0.0,100.0,,1.0,2.0,,36.0,3.75,1.75,36.0,57.3328,1.0,360436.7621,58.2088,4.0,1.0
280.0,524.64,526.775,0.0,0.0,0.0,100.0,,1.0,2.0,,37.0,3.25,3.25,37.0,58.7163,1.0,360438.8952,60.3419,4.0,1.0
281.0,526.775,528.532,0.0,0.0,0.0,100.0,,1.0,2.0,,38.0,2.0,2.5,38.0,60.85,0.0,360440.6545,62.1012,4.0,1.0
282.0,528.532,529.539,0.0,0.0,0.0,100.0,,1.0,2.0,,39.0,1.0,1.0,39.0,62.6097,1.0,360441.6644,63.1111,4.0,1.0
283.0,529.539,531.672,0.0,0.0,0.0,100.0,,1.0,2.0,,40.0,2.5,3.25,40.0,63.6199,1.0,360443.7991,65.2459,4.0,1.0
284.0,531.672,532.804,0.0,0.0,0.0,100.0,,1.0,2.0,,41.0,3.75,1.25,41.0,65.7529,0.0,360444.932,66.3788,4.0,1.0
285.0,532.804,534.437,0.0,0.0,0.0,100.0,,1.0,2.0,,42.0,2.5,2.25,42.0,66.8882,0.0,360446.5673,68.0141,4.0,1.0
286.0,534.437,535.947,0.0,0.0,0.0,100.0,,1.0,2.0,,43.0,1.0,2.0,43.0,68.5216,1.0,360448.0757,69.5225,4.0,1.0
287.0,535.947,538.083,0.0,0.0,0.0,100.0,,1.0,2.0,,44.0,1.25,3.25,44.0,70.0306,1.0,360450.2097,71.6564,4.0,1.0
288.0,538.083,539.842,0.0,0.0,0.0,100.0,,1.0,2.0,,45.0,1.75,2.5,45.0,72.1655,1.0,360451.9696,73.4164,4.0,1.0
289.0,539.842,541.725,0.0,0.0,0.0,100.0,,1.0,2.0,,46.0,1.25,2.75,46.0,73.9246,0.0,360453.8534,75.3002,4.0,1.0
290.0,541.725,543.61,0.0,0.0,0.0,100.0,,1.0,2.0,,47.0,1.75,2.75,47.0,75.8075,0.0,360455.7367,77.1834,4.0,1.0
291.0,543.61,545.618,0.0,0.0,0.0,100.0,,1.0,2.0,,48.0,3.0,3.0,48.0,77.692,1.0,360457.7465,79.1933,4.0,1.0
292.0,545.618,546.751,0.0,0.0,0.0,100.0,,1.0,2.0,,49.0,2.25,1.25,49.0,79.7005,0.0,360458.8797,80.3264,4.0,1.0
293.0,546.751,549.01,0.0,0.0,0.0,100.0,,1.0,2.0,,50.0,1.5,3.5,50.0,80.8361,1.0,360461.1405,82.5873,4.0,1.0
294.0,549.01,551.144,0.0,0.0,0.0,100.0,,1.0,2.0,,51.0,1.25,3.25,51.0,83.0946,0.0,360463.2735,84.7202,4.0,1.0
295.0,551.144,553.528,0.0,0.0,0.0,100.0,,1.0,2.0,,52.0,2.5,3.75,52.0,85.2285,0.0,360465.6575,87.1043,4.0,1.0
296.0,553.528,555.162,0.0,0.0,0.0,100.0,,1.0,2.0,,53.0,1.0,2.25,53.0,87.6129,0.0,360467.2919,88.7386,4.0,1.0
297.0,555.162,557.544,0.0,0.0,0.0,100.0,,1.0,2.0,,54.0,1.25,3.75,54.0,89.2477,1.0,360469.6764,91.1231,4.0,1.0
298.0,557.544,559.678,0.0,0.0,0.0,100.0,,1.0,2.0,,55.0,1.0,3.25,55.0,91.6303,1.0,360471.8094,93.2561,4.0,1.0
299.0,559.678,561.936,0.0,0.0,0.0,100.0,,1.0,2.0,,56.0,3.25,3.5,56.0,93.7628,1.0,360474.0668,95.5135,4.0,1.0
300.0,561.936,563.444,0.0,0.0,0.0,100.0,,1.0,2.0,,57.0,1.25,2.0,57.0,96.0211,0.0,360475.5751,97.0218,4.0,1.0
301.0,563.444,565.578,0.0,0.0,0.0,100.0,,1.0,2.0,,58.0,1.75,3.25,58.0,97.5303,1.0,360477.7093,99.156,4.0,1.0
302.0,565.578,567.837,0.0,0.0,0.0,100.0,,1.0,2.0,,59.0,2.25,3.5,59.0,99.6662,0.0,360479.9702,101.4169,4.0,1.0
303.0,567.837,569.22,0.0,0.0,0.0,100.0,,1.0,2.0,,60.0,1.5,1.75,60.0,101.9249,0.0,360481.3539,102.8006,4.0,1.0
304.0,569.22,570.353,0.0,0.0,0.0,100.0,,1.0,2.0,,61.0,1.25,1.25,61.0,103.3089,0.0,360482.4879,103.9346,4.0,1.0
305.0,570.353,572.11,0.0,0.0,0.0,100.0,,1.0,2.0,,62.0,3.5,2.5,62.0,104.4423,1.0,360484.2463,105.693,4.0,1.0
306.0,572.11,573.244,0.0,0.0,0.0,100.0,,1.0,2.0,,63.0,2.5,1.25,63.0,106.2022,1.0,360485.3812,106.8279,4.0,1.0
307.0,573.244,575.127,0.0,0.0,0.0,100.0,,1.0,2.0,,64.0,3.5,2.75,64.0,107.3368,1.0,360487.2658,108.7125,4.0,1.0
308.0,575.127,576.884,0.0,0.0,0.0,100.0,,1.0,2.0,,65.0,2.0,2.5,65.0,109.2198,1.0,360489.0237,110.4705,4.0,1.0
309.0,576.884,577.892,0.0,0.0,0.0,100.0,,1.0,2.0,,66.0,2.0,1.0,66.0,110.9786,1.0,360490.0326,111.4794,4.0,1.0
310.0,577.892,579.025,0.0,0.0,0.0,100.0,,1.0,2.0,,67.0,1.5,1.25,67.0,111.9877,0.0,360491.1667,112.6135,4.0,1.0
311.0,579.025,580.283,0.0,0.0,0.0,100.0,,1.0,2.0,,68.0,1.5,1.5,68.0,113.1205,0.0,360492.4243,113.8711,4.0,1.0
312.0,580.283,581.293,0.0,0.0,0.0,100.0,,1.0,2.0,,69.0,2.25,1.0,69.0,114.3781,1.0,360493.4321,114.8788,4.0,1.0
313.0,581.293,583.677,0.0,0.0,0.0,100.0,,1.0,2.0,,70.0,3.5,3.75,70.0,115.386,0.0,360495.815,117.2617,4.0,1.0
314.0,583.677,585.311,0.0,0.0,0.0,100.0,,1.0,2.0,,71.0,2.25,2.25,71.0,117.7699,0.0,360497.449,118.8957,4.0,1.0
315.0,585.311,587.568,0.0,0.0,0.0,100.0,,1.0,2.0,,72.0,2.0,3.5,72.0,119.4048,1.0,360499.7085,121.1553,4.0,1.0
316.0,587.568,588.702,0.0,0.0,0.0,100.0,,1.0,2.0,,73.0,2.0,1.25,73.0,121.6621,0.0,360500.8412,122.2879,4.0,1.0
317.0,588.702,590.21,0.0,0.0,0.0,100.0,,1.0,2.0,,74.0,3.25,2.0,74.0,122.7958,1.0,360502.3499,123.7966,4.0,1.0
318.0,590.21,591.717,0.0,0.0,0.0,100.0,,1.0,2.0,,75.0,1.5,2.0,75.0,124.3036,0.0,360503.8576,125.3044,4.0,1.0
319.0,591.717,592.852,0.0,0.0,0.0,100.0,,1.0,2.0,,76.0,1.25,1.25,76.0,125.8123,0.0,360504.9911,126.4379,4.0,1.0
320.0,592.852,595.236,0.0,0.0,0.0,100.0,,1.0,2.0,,77.0,3.75,3.75,77.0,126.9447,0.0,360507.3737,128.8205,4.0,1.0
321.0,595.236,596.245,0.0,0.0,0.0,100.0,,1.0,2.0,,78.0,2.5,1.0,78.0,129.3277,0.0,360508.3819,129.8286,4.0,1.0
322.0,596.245,597.752,0.0,0.0,0.0,100.0,,1.0,2.0,,79.0,1.5,2.0,79.0,130.3366,1.0,360509.8906,131.3373,4.0,1.0
323.0,597.752,598.76,0.0,0.0,0.0,100.0,,1.0,2.0,,80.0,3.25,1.0,80.0,131.8446,1.0,360510.8986,132.3453,4.0,1.0
324.0,598.76,600.02,0.0,0.0,0.0,100.0,,1.0,2.0,,81.0,1.0,1.5,81.0,132.8528,0.0,360512.1569,133.6036,4.0,1.0
325.0,600.02,602.029,0.0,0.0,0.0,100.0,,1.0,2.0,,82.0,2.75,3.0,82.0,134.1106,0.0,360514.1644,135.6111,4.0,1.0
326.0,602.029,603.662,0.0,0.0,0.0,100.0,,1.0,2.0,,83.0,2.75,2.25,83.0,136.1182,0.0,360515.7973,137.244,4.0,1.0
327.0,603.662,605.045,0.0,0.0,0.0,100.0,,1.0,2.0,,84.0,2.5,1.75,84.0,137.7511,0.0,360517.1801,138.6268,4.0,1.0
328.0,605.045,606.303,0.0,0.0,0.0,100.0,,1.0,2.0,,85.0,3.0,1.5,85.0,139.1344,0.0,360518.4384,139.8851,4.0,1.0
329.0,606.303,607.562,0.0,0.0,0.0,100.0,,1.0,2.0,,86.0,3.0,1.5,86.0,140.3925,0.0,360519.6965,141.1432,4.0,1.0
330.0,607.562,609.447,0.0,0.0,0.0,100.0,,1.0,2.0,,87.0,2.0,2.75,87.0,141.6504,0.0,360521.5793,143.026,4.0,1.0
331.0,609.447,610.455,0.0,0.0,0.0,100.0,,1.0,2.0,,88.0,3.25,1.0,88.0,143.5333,1.0,360522.5874,144.0341,4.0,1.0
332.0,610.455,612.587,0.0,0.0,0.0,100.0,,1.0,2.0,,89.0,3.75,3.25,89.0,144.5408,0.0,360524.7198,146.1666,4.0,1.0
333.0,612.587,614.221,0.0,0.0,0.0,100.0,,1.0,2.0,,90.0,2.25,2.25,90.0,146.6745,0.0,360526.3535,147.8002,4.0,1.0
334.0,614.221,615.604,0.0,0.0,0.0,100.0,,1.0,2.0,,91.0,2.25,1.75,91.0,148.3077,1.0,360527.7367,149.1834,4.0,1.0
335.0,615.604,617.361,0.0,0.0,0.0,100.0,,1.0,2.0,,92.0,2.5,2.5,92.0,149.6905,1.0,360529.4943,150.941,4.0,1.0
336.0,617.361,619.493,0.0,0.0,0.0,100.0,,1.0,2.0,,93.0,3.25,3.25,93.0,151.4476,0.0,360531.6266,153.0733,4.0,1.0
337.0,619.493,621.001,0.0,0.0,0.0,100.0,,1.0,2.0,,94.0,2.75,2.0,94.0,153.581,1.0,360533.135,154.5818,4.0,1.0
338.0,621.001,622.76,0.0,0.0,0.0,100.0,,1.0,2.0,,95.0,3.25,2.5,95.0,155.0894,1.0,360534.8934,156.3401,4.0,1.0
339.0,622.76,625.143,0.0,0.0,0.0,100.0,,1.0,2.0,,96.0,2.0,3.75,96.0,156.8483,1.0,360537.2773,158.7241,4.0,1.0
340.0,625.143,626.9,0.0,0.0,0.0,100.0,,1.0,2.0,,97.0,3.5,2.5,97.0,159.2324,1.0,360539.0364,160.4831,4.0,1.0
341.0,626.9,628.784,0.0,0.0,0.0,100.0,,1.0,2.0,,98.0,2.75,2.75,98.0,160.9911,1.0,360540.9207,162.3674,4.0,1.0
