Trial number,Fixation Onset NEV,Image Onset NEV,NoName,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,NoName1,NoName2,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,BlockNumber,TrialTypeDesignation
286.0,2132.072,2132.077,2132.072,1.0,2132.072,2132.077,,1.0,,2132.072,2132.077,56.0,3.25,3.5,56.0,44.3643,0.0,512604.2361,45.1654,,,,5.0,2.0
287.0,2132.878,2132.883,2132.878,1.0,2132.878,2132.883,,1.0,,2132.878,2132.883,57.0,1.25,2.0,57.0,45.1702,0.0,512605.042,45.9713,,,,5.0,2.0
288.0,2133.684,2133.689,2133.684,1.0,2133.684,2133.689,,1.0,,2133.684,2133.689,58.0,1.75,3.25,58.0,45.9761,1.0,512605.8479,46.7772,,,,5.0,2.0
289.0,2134.49,2134.495,2134.49,1.0,2134.49,2134.495,,1.0,,2134.49,2134.495,59.0,2.25,3.5,59.0,46.7822,0.0,512606.654,47.5832,,,,5.0,2.0
290.0,2135.296,2135.301,2135.296,1.0,2135.296,2135.301,,1.0,,2135.296,2135.301,60.0,1.5,1.75,60.0,47.588,1.0,512607.4598,48.3891,,,,5.0,2.0
291.0,2136.102,2136.107,2136.102,1.0,2136.102,2136.107,,1.0,,2136.102,2136.107,61.0,1.25,1.25,61.0,48.3942,0.0,512608.2657,49.195,,,,5.0,2.0
292.0,2136.908,2136.913,2136.908,1.0,2136.908,2136.913,,1.0,,2136.908,2136.913,62.0,3.5,2.5,62.0,49.2,1.0,512609.0719,50.0011,,,,5.0,2.0
293.0,2137.714,2137.719,2137.714,1.0,2137.714,2137.719,,1.0,,2137.714,2137.719,63.0,2.5,1.25,63.0,50.006,1.0,512609.8779,50.8071,,,,5.0,2.0
294.0,2138.52,2138.526,2138.52,1.0,2138.52,2138.526,,1.0,,2138.52,2138.526,64.0,3.5,2.75,64.0,50.8121,0.0,512610.6839,51.6132,,,,5.0,2.0
295.0,2139.326,2139.332,2139.326,1.0,2139.326,2139.332,,1.0,,2139.326,2139.332,65.0,2.0,2.5,65.0,51.6182,1.0,512611.4901,52.4193,,,,5.0,2.0
296.0,2140.132,2140.137,2140.132,1.0,2140.132,2140.137,,1.0,,2140.132,2140.137,66.0,2.0,1.0,66.0,52.4242,1.0,512612.2959,53.2252,,,,5.0,2.0
297.0,2140.938,2140.943,2140.938,1.0,2140.938,2140.943,,1.0,,2140.938,2140.943,67.0,1.5,1.25,67.0,53.2302,1.0,512613.102,54.0313,,,,5.0,2.0
298.0,2141.744,2141.75,2141.744,1.0,2141.744,2141.75,,1.0,,2141.744,2141.75,68.0,1.5,1.5,68.0,54.0361,0.0,512613.908,54.8372,,,,5.0,2.0
299.0,2142.551,2142.557,2142.551,1.0,2142.551,2142.557,,1.0,,2142.551,2142.557,69.0,2.25,1.0,69.0,54.843,0.0,512614.7148,55.6441,,,,5.0,2.0
300.0,2143.358,2143.363,2143.358,1.0,2143.358,2143.363,,1.0,,2143.358,2143.363,70.0,3.5,3.75,70.0,55.6498,1.0,512615.5217,56.451,,,,5.0,2.0
301.0,2144.164,2144.17,2144.164,1.0,2144.164,2144.17,,1.0,,2144.164,2144.17,71.0,2.25,2.25,71.0,56.4561,1.0,512616.3279,57.2572,,,,5.0,2.0
302.0,2144.97,2144.976,2144.97,1.0,2144.97,2144.976,,1.0,,2144.97,2144.976,72.0,2.0,3.5,72.0,57.2622,0.0,512617.134,58.0632,,,,5.0,2.0
303.0,2145.776,2145.782,2145.776,1.0,2145.776,2145.782,,1.0,,2145.776,2145.782,73.0,2.0,1.25,73.0,58.0681,1.0,512617.9399,58.8692,,,,5.0,2.0
304.0,2146.582,2146.588,2146.582,1.0,2146.582,2146.588,,1.0,,2146.582,2146.588,74.0,3.25,2.0,74.0,58.8742,1.0,512618.746,59.6753,,,,5.0,2.0
305.0,2147.389,2147.394,2147.389,1.0,2147.389,2147.394,,1.0,,2147.389,2147.394,75.0,1.5,2.0,75.0,59.6802,1.0,512619.552,60.4813,,,,5.0,2.0
306.0,2148.194,2148.2,2148.194,1.0,2148.194,2148.2,,1.0,,2148.194,2148.2,76.0,1.25,1.25,76.0,60.4861,1.0,512620.3579,61.2871,,,,5.0,2.0
307.0,2149.0,2149.006,2149.0,1.0,2149.0,2149.006,,1.0,,2149.0,2149.006,77.0,3.75,3.75,77.0,61.2921,1.0,512621.1639,62.0932,,,,5.0,2.0
308.0,2149.806,2149.812,2149.806,1.0,2149.806,2149.812,,1.0,,2149.806,2149.812,78.0,2.5,1.0,78.0,62.0981,1.0,512621.97,62.8992,,,,5.0,2.0
309.0,2150.613,2150.618,2150.613,1.0,2150.613,2150.618,,1.0,,2150.613,2150.618,79.0,1.5,2.0,79.0,62.9042,1.0,512622.776,63.7053,,,,5.0,2.0
310.0,2151.418,2151.424,2151.418,1.0,2151.418,2151.424,,1.0,,2151.418,2151.424,80.0,3.25,1.0,80.0,63.7101,0.0,512623.582,64.5112,,,,5.0,2.0
311.0,2152.224,2152.229,2152.224,1.0,2152.224,2152.229,,1.0,,2152.224,2152.229,81.0,1.0,1.5,81.0,64.5161,0.0,512624.3879,65.3172,,,,5.0,2.0
312.0,2153.03,2153.036,2153.03,1.0,2153.03,2153.036,,1.0,,2153.03,2153.036,82.0,2.75,3.0,82.0,65.322,1.0,512625.1938,66.1231,,,,5.0,2.0
313.0,2153.837,2153.842,2153.837,1.0,2153.837,2153.842,,1.0,,2153.837,2153.842,83.0,2.75,2.25,83.0,66.1282,1.0,512626.0,66.9292,,,,5.0,2.0
314.0,2154.642,2154.648,2154.642,1.0,2154.642,2154.648,,1.0,,2154.642,2154.648,84.0,2.5,1.75,84.0,66.9341,0.0,512626.8059,67.7351,,,,5.0,2.0
315.0,2155.448,2155.454,2155.448,1.0,2155.448,2155.454,,1.0,,2155.448,2155.454,85.0,3.0,1.5,85.0,67.74,1.0,512627.6118,68.541,,,,5.0,2.0
316.0,2156.254,2156.26,2156.254,1.0,2156.254,2156.26,,1.0,,2156.254,2156.26,86.0,3.0,1.5,86.0,68.546,1.0,512628.4179,69.3471,,,,5.0,2.0
317.0,2157.061,2157.066,2157.061,1.0,2157.061,2157.066,,1.0,,2157.061,2157.066,87.0,2.0,2.75,87.0,69.3522,0.0,512629.2241,70.1533,,,,5.0,2.0
318.0,2157.866,2157.872,2157.866,1.0,2157.866,2157.872,,1.0,,2157.866,2157.872,88.0,3.25,1.0,88.0,70.1581,1.0,512630.0299,70.9591,,,,5.0,2.0
319.0,2158.673,2158.678,2158.673,1.0,2158.673,2158.678,,1.0,,2158.673,2158.678,89.0,3.75,3.25,89.0,70.9642,1.0,512630.8361,71.7653,,,,5.0,2.0
320.0,2159.479,2159.484,2159.479,1.0,2159.479,2159.484,,1.0,,2159.479,2159.484,90.0,2.25,2.25,90.0,71.7701,1.0,512631.642,72.5712,,,,5.0,2.0
321.0,2160.285,2160.291,2160.285,1.0,2160.285,2160.291,,1.0,,2160.285,2160.291,91.0,2.25,1.75,91.0,72.5764,1.0,512632.4483,73.3775,,,,5.0,2.0
322.0,2161.091,2161.096,2161.091,1.0,2161.091,2161.096,,1.0,,2161.091,2161.096,92.0,2.5,2.5,92.0,73.383,1.0,512633.2544,74.1836,,,,5.0,2.0
323.0,2161.897,2161.903,2161.897,1.0,2161.897,2161.903,,1.0,,2161.897,2161.903,93.0,3.25,3.25,93.0,74.1887,1.0,512634.0606,74.9898,,,,5.0,2.0
324.0,2162.703,2162.709,2162.703,1.0,2162.703,2162.709,,1.0,,2162.703,2162.709,94.0,2.75,2.0,94.0,74.995,0.0,512634.8668,75.7961,,,,5.0,2.0
325.0,2163.51,2163.515,2163.51,1.0,2163.51,2163.515,,1.0,,2163.51,2163.515,95.0,3.25,2.5,95.0,75.8011,1.0,512635.6729,76.6022,,,,5.0,2.0
326.0,2164.316,2164.321,2164.316,1.0,2164.316,2164.321,,1.0,,2164.316,2164.321,96.0,2.0,3.75,96.0,76.6071,1.0,512636.4789,77.4081,,,,5.0,2.0
327.0,2165.122,2165.127,2165.122,1.0,2165.122,2165.127,,1.0,,2165.122,2165.127,97.0,3.5,2.5,97.0,77.4131,0.0,512637.2849,78.2142,,,,5.0,2.0
328.0,2165.928,2165.933,2165.928,1.0,2165.928,2165.933,,1.0,,2165.928,2165.933,98.0,2.75,2.75,98.0,78.2191,0.0,512638.0909,79.0201,,,,5.0,2.0
329.0,2166.734,2166.739,2166.734,1.0,2166.734,2166.739,,1.0,,2166.734,2166.739,99.0,1.5,1.75,99.0,79.0251,1.0,512638.8969,79.8262,,,,5.0,2.0
330.0,2167.54,2585.629,2167.54,1.0,2167.54,2506.511,2587.143,1.0,80.632,2167.54,2438.269,100.0,2.25,1.5,100.0,79.8312,0.0,512639.7031,80.6323,,,,5.0,2.0
331.0,2929.417,2934.95,2935.452,1.0,2929.417,2933.434,2934.425,0.0,0.991,2929.417,2935.452,1.0,3.25,1.25,1.0,1.5162,0.0,513407.6049,6.0569,0.0001548,4.0394,513402.5345,6.0,3.0
332.0,2936.733,2942.267,2942.768,1.0,2936.733,2940.752,2941.109,0.0,0.357,2936.733,2942.768,2.0,2.25,3.5,2.0,1.515,0.0,513414.9214,13.3734,7.3243,11.3573,513394.5802,6.0,3.0
333.0,2946.302,2951.834,2952.336,1.0,2946.302,2950.317,2950.645,0.0,0.328,2946.302,2952.336,3.0,3.25,3.75,3.0,1.5163,0.0,513424.4884,22.9404,16.8898,20.9228,513384.9856,6.0,3.0
334.0,2956.118,2961.651,2962.153,1.0,2956.118,2960.135,2960.605,1.0,0.47,2956.118,2962.153,4.0,2.75,1.0,4.0,1.515,1.0,513434.305,32.757,26.708,30.7409,513375.3089,6.0,3.0
335.0,2963.186,2968.718,2969.221,1.0,2963.186,2967.201,2967.679,0.0,0.478,2963.186,2969.221,5.0,3.5,3.75,5.0,1.516,0.0,513441.3734,39.8255,33.7738,37.8065,513368.2494,6.0,3.0
336.0,2973.001,2978.534,2979.036,1.0,2973.001,2977.019,2977.429,1.0,0.41,2973.001,2979.036,6.0,3.0,3.25,6.0,1.5146,1.0,513451.1884,49.6403,43.5929,47.6248,513358.364,6.0,3.0
337.0,2982.319,2987.851,2988.353,1.0,2982.319,2986.335,2986.79,0.0,0.455,2982.319,2988.353,7.0,3.0,2.0,7.0,1.5163,0.0,513460.5049,58.9568,52.9066,56.9398,513349.0953,6.0,3.0
338.0,2990.385,2995.918,2996.421,1.0,2990.385,2994.403,,0.0,,2990.385,2996.421,8.0,2.75,1.5,8.0,1.5148,0.0,513468.5716,67.0235,60.9748,65.0081,-1.0,6.0,3.0
339.0,2997.953,3003.485,3003.986,1.0,2997.953,3001.968,3002.446,0.0,0.478,2997.953,3003.986,9.0,3.0,1.0,9.0,1.5163,0.0,513476.1383,74.5902,68.5401,72.5733,513333.4843,6.0,3.0
340.0,3005.018,3010.552,3011.053,1.0,3005.018,3009.037,3009.549,0.0,0.512,3005.018,3011.053,10.0,1.75,1.0,10.0,1.5147,0.0,513483.2051,81.657,75.6083,79.6417,513326.4517,6.0,3.0
341.0,3012.087,3017.619,3018.12,1.0,3012.087,3016.102,3016.598,1.0,0.496,3012.087,3018.12,11.0,1.25,3.25,11.0,1.5164,1.0,513490.2719,88.7238,82.6737,86.7068,513319.3699,6.0,3.0
342.0,3021.402,3026.935,3027.437,1.0,3021.402,3025.42,3025.941,1.0,0.521,3021.402,3027.437,12.0,3.0,1.75,12.0,1.5151,1.0,513499.5886,98.0405,91.9918,96.0249,513310.077,6.0,3.0
343.0,3029.22,3034.752,3035.254,1.0,3029.22,3033.236,3033.702,0.0,0.466,3029.22,3035.254,13.0,3.75,1.0,13.0,1.5164,0.0,513507.4055,105.8573,99.8072,103.8403,513302.2061,6.0,3.0
344.0,3036.286,3041.819,3042.32,1.0,3036.286,3040.304,3040.734,1.0,0.43,3036.286,3042.32,14.0,2.25,2.0,14.0,1.5151,1.0,513514.4722,112.9241,106.8755,110.9084,513295.1018,6.0,3.0
345.0,3044.354,3049.886,3050.387,1.0,3044.354,3048.369,3048.766,0.0,0.397,3044.354,3050.387,15.0,3.25,3.25,15.0,1.5164,0.0,513522.5389,120.9908,114.9407,118.9738,513287.0034,6.0,3.0
346.0,3053.67,3059.203,3059.704,1.0,3053.67,3057.688,3058.638,0.0,0.95,3053.67,3059.704,16.0,1.5,2.25,16.0,1.515,0.0,513531.8557,130.3076,124.2594,128.292,513278.2387,6.0,3.0
347.0,3061.988,3067.52,3068.021,1.0,3061.988,3066.003,3066.526,0.0,0.523,3061.988,3068.021,17.0,2.25,2.75,17.0,1.5164,0.0,513540.1725,138.6244,132.5742,136.6074,513269.496,6.0,3.0
348.0,3070.803,3076.337,3076.838,1.0,3070.803,3074.822,3075.222,1.0,0.4,3070.803,3076.838,18.0,3.0,3.25,18.0,1.5148,1.0,513548.9894,147.4413,141.3923,145.4257,513260.5558,6.0,3.0
349.0,3080.122,3085.654,3086.155,1.0,3080.122,3084.137,,1.0,,3080.122,3086.155,19.0,1.75,3.0,19.0,1.5164,1.0,513558.3061,156.758,150.7078,154.7409,-1.0,6.0,3.0
350.0,3089.187,3094.72,3095.222,1.0,3089.187,3093.205,3093.726,1.0,0.521,3089.187,3095.222,20.0,2.75,1.25,20.0,1.5151,1.0,513567.3728,165.8247,159.7761,163.809,513242.2927,6.0,3.0
351.0,3096.505,3102.037,3102.539,1.0,3096.505,3100.521,3100.943,0.0,0.422,3096.505,3102.539,21.0,1.25,2.25,21.0,1.5164,0.0,513574.6896,173.1415,167.0913,171.1245,513234.8786,6.0,3.0
352.0,3104.821,3110.354,3110.856,1.0,3104.821,3108.839,3109.27,0.0,0.431,3104.821,3110.856,22.0,3.75,2.0,22.0,1.5147,0.0,513583.0063,181.4582,175.4097,179.4429,513226.5689,6.0,3.0
353.0,3112.889,3118.421,3118.922,1.0,3112.889,3116.904,3117.23,1.0,0.326,3112.889,3118.922,23.0,2.75,1.5,23.0,1.5164,1.0,513591.0731,189.525,183.4749,187.508,513218.3986,6.0,3.0
354.0,3120.454,3125.988,3126.489,1.0,3120.454,3124.473,3125.414,1.0,0.941,3120.454,3126.489,24.0,3.25,1.75,24.0,1.5151,1.0,513598.6399,197.0918,191.0429,195.0761,513211.4468,6.0,3.0
355.0,3128.273,3133.805,3134.306,1.0,3128.273,3132.288,3132.687,0.0,0.399,3128.273,3134.306,25.0,2.5,3.0,25.0,1.5164,0.0,513606.4566,204.9085,198.8584,202.8915,513203.0877,6.0,3.0
356.0,3137.338,3142.872,3143.373,1.0,3137.338,3141.356,3141.799,0.0,0.443,3137.338,3143.373,26.0,3.5,3.75,26.0,1.5151,0.0,513615.5234,213.9753,207.9268,211.9596,513194.0634,6.0,3.0
357.0,3147.156,3152.688,3153.19,1.0,3147.156,3151.172,3151.535,0.0,0.363,3147.156,3153.19,27.0,2.5,1.25,27.0,1.5164,0.0,513625.3402,223.7921,217.7419,221.775,513184.1685,6.0,3.0
358.0,3154.472,3160.005,3160.507,1.0,3154.472,3158.49,3158.847,1.0,0.357,3154.472,3160.507,28.0,1.25,1.75,28.0,1.5151,1.0,513632.6569,231.1088,225.0601,229.0931,513176.8443,6.0,3.0
359.0,3162.29,3167.822,3168.324,1.0,3162.29,3166.306,3167.111,1.0,0.805,3162.29,3168.324,29.0,3.5,1.75,29.0,1.5164,1.0,513640.4737,238.9255,232.8754,236.9085,513169.4775,6.0,3.0
360.0,3170.106,,,0.0,0.0,0.0,,0.0,,,,30.0,3.25,1.5,30.0,1.5151,0.0,513648.2904,246.7423,240.6937,244.7266,513161.345,6.0,3.0
