Trial number,Fixation Onset NEV,Image Onset NEV,Image Offset NEV,nothing,Fixation Onset NEV,Onset Choice Period,Response time NEV,Shade value NEV,Reaction time NEV,Trial onset,Trial offset,Nothing,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,BlockNumber,TrialTypeDesignation
11.0,972.212890625,977.71875,972.2138671875,0.0,0.0,0.0,976.8828125,0.0,976.8828125,972.212890625,978.2197265625,11.0,1.25,3.25,11.0,1.5025,0.0,177323.1593,88.1333,82.1253,86.1304,177153.5681,,6.0,3.0
12.0,981.47265625,986.9794921875,981.4736328125,0.0,0.0,0.0,985.970703125,0.0,985.970703125,981.47265625,987.48046875,12.0,3.0,1.75,12.0,1.5023,0.0,177332.4194,97.3934,91.3855,95.3907,177144.1355,,6.0,3.0
13.0,989.2333984375,994.73828125,989.234375,0.0,0.0,0.0,994.0029296875,1.0,994.0029296875,989.2333984375,995.2412109375,13.0,3.75,1.0,13.0,1.5025,1.0,177340.1797,105.1537,99.1456,103.1508,177136.6471,,6.0,3.0
14.0,996.2451171875,,996.24609375,0.0,0.0,0.0,,0.0,,996.2451171875,1002.251953125,14.0,2.25,2.0,14.0,1.5025,0.0,177347.1914,112.1654,106.1569,110.1625,-1.0,,6.0,3.0
15.0,1004.255859375,1009.7607421875,,0.0,0.0,0.0,1009.30078125,0.0,1009.30078125,1004.255859375,1010.2626953125,15.0,3.25,3.25,15.0,1.5023,0.0,177355.2018,120.1758,114.1678,118.1731,177121.8989,,6.0,3.0
16.0,1013.515625,,1013.5166015625,0.0,0.0,0.0,,0.0,,1013.515625,1019.5224609375,16.0,1.5,2.25,16.0,1.5024,0.0,177364.462,129.436,123.428,127.4332,-1.0,,6.0,3.0
17.0,1021.775390625,1027.28125,,0.0,0.0,0.0,1025.8115234375,0.0,1025.8115234375,1021.775390625,1027.7841796875,17.0,2.25,2.75,17.0,1.5028,0.0,177372.7234,137.6974,131.6882,135.6942,177103.3694,,6.0,3.0
18.0,1030.5380859375,1036.0419921875,1030.5390625,0.0,0.0,0.0,1035.3388671875,1.0,1035.3388671875,1030.5380859375,1036.544921875,18.0,3.0,3.25,18.0,1.5024,1.0,177381.4837,146.4577,140.4497,144.455,177095.3752,,6.0,3.0
19.0,1039.796875,,1039.7978515625,0.0,0.0,0.0,,0.0,,1039.796875,1045.8037109375,19.0,1.75,3.0,19.0,1.5022,0.0,177390.7437,155.7178,149.7099,153.7151,-1.0,,6.0,3.0
20.0,1048.8076171875,1054.3125,,0.0,0.0,0.0,1053.6845703125,1.0,1053.6845703125,1048.8076171875,1054.814453125,20.0,2.75,1.25,20.0,1.5024,1.0,177399.754,164.728,158.72,162.7253,177077.1786,,6.0,3.0
21.0,1056.068359375,1061.572265625,1056.0693359375,0.0,0.0,0.0,,1.0,,1056.068359375,1062.0751953125,21.0,1.25,2.25,21.0,1.5024,1.0,177407.0141,171.9881,165.9802,169.9854,-1.0,,6.0,3.0
22.0,1064.3291015625,1069.8330078125,1064.330078125,0.0,0.0,0.0,1068.474609375,0.0,1068.474609375,1064.3291015625,1070.3349609375,22.0,3.75,2.0,22.0,1.5025,0.0,177415.2744,180.2484,174.2403,178.2455,177060.9299,,6.0,3.0
23.0,1072.337890625,1077.84375,1072.3388671875,0.0,0.0,0.0,,1.0,,1072.337890625,1078.345703125,23.0,2.75,1.5,23.0,1.5024,1.0,177423.2849,188.2589,182.2507,186.2561,-1.0,,6.0,3.0
24.0,1079.8486328125,1085.3544921875,1079.849609375,0.0,0.0,0.0,1084.8427734375,0.0,1084.8427734375,1079.8486328125,1085.85546875,24.0,3.25,1.75,24.0,1.5024,0.0,177430.795,195.769,189.7611,193.7662,177046.2567,,6.0,3.0
25.0,1087.609375,1093.115234375,1087.6103515625,0.0,0.0,0.0,1092.740234375,1.0,1092.740234375,1087.609375,1093.6162109375,25.0,2.5,3.0,25.0,1.5024,1.0,177438.5551,203.5291,197.5211,201.5263,177038.6323,,6.0,3.0
26.0,1096.6181640625,,1096.619140625,0.0,0.0,0.0,,0.0,,1096.6181640625,1102.625,26.0,3.5,3.75,26.0,1.5022,0.0,177447.5651,212.5391,206.5313,210.5364,-1.0,,6.0,3.0
27.0,1106.3779296875,1111.884765625,,0.0,0.0,0.0,1110.7626953125,0.0,1110.7626953125,1106.3779296875,1112.3857421875,27.0,2.5,1.25,27.0,1.5026,0.0,177457.3255,222.2995,216.2912,220.2966,177019.1161,,6.0,3.0
28.0,1113.638671875,,1113.6396484375,0.0,0.0,0.0,,0.0,,1113.638671875,1119.6455078125,28.0,1.25,1.75,28.0,1.5024,0.0,177464.5856,229.5596,223.5517,227.5569,-1.0,,6.0,3.0
29.0,1121.400390625,1126.904296875,,0.0,0.0,0.0,1126.1240234375,1.0,1126.1240234375,1121.400390625,1127.4052734375,29.0,3.5,1.75,29.0,1.5025,1.0,177472.3458,237.3198,231.3118,235.317,177004.435,,6.0,3.0
30.0,1129.1591796875,,,0.0,0.0,0.0,,0.0,,,,30.0,3.25,1.5,30.0,1.5024,1.0,177480.1059,245.0799,239.072,243.0771,176996.8989,,6.0,3.0
