Trial number,Fixation Onset NEV,Image Onset NEV,Image Offset NEV,nothing,Fixation Onset NEV,Onset Choice Period,Response time NEV,Shade value NEV,Reaction time NEV,Trial onset,Trial offset,Nothing,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,BlockNumber,TrialTypeDesignation
14.0,674.6103515625,680.1435546875,674.611328125,0.0,0.0,0.0,679.3935546875,0.0,679.3935546875,674.6103515625,680.6455078125,14.0,2.25,2.0,14.0,1.5164,0.0,329106.0613,112.9163,106.8663,110.8993,328887.0452,,3.0,3.0
15.0,682.6767578125,688.2099609375,682.677734375,0.0,0.0,0.0,687.0498046875,0.0,687.0498046875,682.6767578125,688.7138671875,15.0,3.25,3.25,15.0,1.5167,0.0,329114.1282,120.9832,114.9329,118.966,328878.5678,,3.0,3.0
16.0,691.994140625,697.52734375,691.9951171875,0.0,0.0,0.0,696.75390625,1.0,696.75390625,691.994140625,698.029296875,16.0,1.5,2.25,16.0,1.5165,1.0,329123.4448,130.2998,124.2499,128.2828,328869.6381,,3.0,3.0
17.0,700.310546875,705.8447265625,700.3115234375,0.0,0.0,0.0,704.9462890625,1.0,704.9462890625,700.310546875,706.3466796875,17.0,2.25,2.75,17.0,1.5164,1.0,329131.7616,138.6166,132.5664,136.5996,328861.1966,,3.0,3.0
18.0,709.1279296875,714.6611328125,709.12890625,0.0,0.0,0.0,713.5224609375,0.0,713.5224609375,709.1279296875,715.1630859375,18.0,3.0,3.25,18.0,1.5165,0.0,329140.5783,147.4334,141.3832,145.4163,328852.1392,,3.0,3.0
19.0,718.4453125,723.978515625,718.4462890625,0.0,0.0,0.0,722.978515625,1.0,722.978515625,718.4453125,724.48046875,19.0,1.75,3.0,19.0,1.5164,1.0,329149.8951,156.7502,150.7,154.7331,328842.9613,,3.0,3.0
20.0,727.5126953125,733.0458984375,727.513671875,0.0,0.0,0.0,732.9873046875,0.0,732.9873046875,727.5126953125,733.5478515625,20.0,2.75,1.25,20.0,1.5165,0.0,329158.9619,165.8169,159.7667,163.7998,328834.8358,,3.0,3.0
21.0,734.830078125,740.3623046875,734.8310546875,0.0,0.0,0.0,739.1865234375,0.0,739.1865234375,734.830078125,740.8642578125,21.0,1.25,2.25,21.0,1.5166,0.0,329166.2787,173.1337,167.0835,171.1166,328826.4023,,3.0,3.0
22.0,743.1455078125,748.6787109375,743.146484375,0.0,0.0,0.0,747.546875,1.0,747.546875,743.1455078125,749.181640625,22.0,3.75,2.0,22.0,1.5165,1.0,329174.5954,181.4504,175.4005,179.4334,328818.1284,,3.0,3.0
23.0,751.2119140625,756.748046875,751.212890625,0.0,0.0,0.0,755.6513671875,1.0,755.6513671875,751.2119140625,757.2490234375,23.0,2.75,1.5,23.0,1.5166,1.0,329182.6622,189.5173,183.4671,187.5001,328810.0994,,3.0,3.0
24.0,758.779296875,764.314453125,758.7802734375,0.0,0.0,0.0,763.3232421875,0.0,763.3232421875,758.779296875,764.8154296875,24.0,3.25,1.75,24.0,1.5165,0.0,329190.2289,197.084,191.0338,195.0669,328802.638,,3.0,3.0
25.0,766.59765625,772.1298828125,766.5986328125,0.0,0.0,0.0,771.1396484375,0.0,771.1396484375,766.59765625,772.6318359375,25.0,2.5,3.0,25.0,1.5165,0.0,329198.0457,204.9007,198.8505,202.8836,328794.8205,,3.0,3.0
26.0,775.6630859375,781.1982421875,775.6640625,0.0,0.0,0.0,780.1953125,1.0,780.1953125,775.6630859375,781.69921875,26.0,3.5,3.75,26.0,1.5165,1.0,329207.1125,213.9675,207.9173,211.9504,328785.7425,,3.0,3.0
27.0,785.48046875,791.015625,785.4814453125,0.0,0.0,0.0,789.923828125,1.0,789.923828125,785.48046875,791.5166015625,27.0,2.5,1.25,27.0,1.5166,1.0,329216.9293,223.7844,217.7342,221.7672,328775.8369,,3.0,3.0
28.0,792.796875,798.33203125,792.7978515625,0.0,0.0,0.0,797.404296875,0.0,797.404296875,792.796875,798.833984375,28.0,1.25,1.75,28.0,1.5166,0.0,329224.2461,231.1011,225.0511,229.0839,328768.6833,,3.0,3.0
29.0,800.6142578125,806.1484375,800.615234375,0.0,0.0,0.0,805.0361328125,0.0,805.0361328125,800.6142578125,806.650390625,29.0,3.5,1.75,29.0,1.5166,0.0,329232.0629,238.9179,232.8676,236.9007,328760.6824,,3.0,3.0
30.0,808.431640625,,,0.0,0.0,0.0,,0.0,,,,30.0,3.25,1.5,30.0,1.5165,1.0,329239.8795,246.7346,240.6845,244.7174,328752.9048,,3.0,3.0
