Trial number,Fixation Onset NEV,Image Onset NEV,NoName,Stim on/off NEV,Stim onset NEV,Stim offset NEV,Congruent Value NEV,Valence Value NEV,Reaction time NEV,NoName1,NoName2,TrialNum,Delay1,Delay2,TrialComplete,TimeImageOnset,ColorLev,TimeRec,TimeTrial,StartTrial,CrossStart,ResponseTime,BlockNumber,TrialTypeDesignation
1.0,192.277,192.794,,1.0,192.277,192.794,,0.0,,192.277,192.794,1.0,3.25,1.25,1.0,0.56049,0.0,181130.0034,1.188,,,,1.0,1.0
2.0,193.448,193.961,193.448,1.0,193.448,193.961,,0.0,,193.448,193.961,2.0,2.25,3.5,2.0,1.7286,0.0,181132.2954,3.48,,,,1.0,1.0
3.0,195.729,196.246,195.729,1.0,195.729,196.246,,1.0,,195.729,196.246,3.0,3.25,3.75,3.0,4.0139,1.0,181134.7052,5.8898,,,,1.0,1.0
4.0,198.132,198.649,198.132,1.0,198.132,198.649,,0.0,,198.132,198.649,4.0,2.75,1.0,4.0,6.4162,0.0,181135.733,6.9175,,,,1.0,1.0
5.0,199.167,199.684,199.167,1.0,199.167,199.684,,1.0,,199.167,199.684,5.0,3.5,3.75,5.0,7.4507,1.0,181138.1441,9.3288,,,,1.0,1.0
6.0,201.568,202.085,201.568,1.0,201.568,202.085,,0.0,,201.568,202.085,6.0,3.0,3.25,6.0,9.853,0.0,181140.2941,11.4786,,,,1.0,1.0
7.0,203.72,204.238,203.72,1.0,203.72,204.238,,1.0,,203.72,204.238,7.0,3.0,2.0,7.0,12.0053,1.0,181141.8217,13.0062,,,,1.0,1.0
8.0,205.255,205.772,205.255,1.0,205.255,205.772,,0.0,,205.255,205.772,8.0,2.75,1.5,8.0,13.54,0.0,181143.1064,14.291,,,,1.0,1.0
9.0,206.54,207.057,206.54,1.0,206.54,207.057,,0.0,,206.54,207.057,9.0,3.0,1.0,9.0,14.8247,0.0,181144.141,15.3256,,,,1.0,1.0
10.0,207.574,208.092,207.574,1.0,207.574,208.092,,1.0,,207.574,208.092,10.0,1.75,1.0,10.0,15.8591,1.0,181145.1754,16.36,,,,1.0,1.0
11.0,208.609,209.126,208.609,1.0,208.609,209.126,,0.0,,208.609,209.126,11.0,1.25,3.25,11.0,16.8933,0.0,181147.3347,18.5192,,,,1.0,1.0
12.0,210.761,211.278,210.761,1.0,210.761,211.278,,0.0,,210.761,211.278,12.0,3.0,1.75,12.0,19.0455,0.0,181148.7368,19.9214,,,,1.0,1.0
13.0,212.162,212.679,212.162,1.0,212.162,212.679,,1.0,,212.162,212.679,13.0,3.75,1.0,13.0,20.4469,1.0,181149.7632,20.9478,,,,1.0,1.0
14.0,213.197,213.714,213.197,1.0,213.197,213.714,,1.0,,213.197,213.714,14.0,2.25,2.0,14.0,21.4813,1.0,181151.2978,22.4824,,,,1.0,1.0
15.0,214.731,215.249,214.731,1.0,214.731,215.249,,0.0,,214.731,215.249,15.0,3.25,3.25,15.0,23.0161,0.0,181153.4574,24.642,,,,1.0,1.0
16.0,216.884,217.401,216.884,1.0,216.884,217.401,,1.0,,216.884,217.401,16.0,1.5,2.25,16.0,25.1683,1.0,181155.1096,26.2941,,,,1.0,1.0
17.0,218.535,219.052,218.535,1.0,218.535,219.052,,0.0,,218.535,219.052,17.0,2.25,2.75,17.0,26.8199,0.0,181157.011,28.1955,,,,1.0,1.0
18.0,220.437,220.954,220.437,1.0,220.437,220.954,,0.0,,220.437,220.954,18.0,3.0,3.25,18.0,28.7218,0.0,181159.1632,30.3478,,,,1.0,1.0
19.0,222.589,223.107,222.589,1.0,222.589,223.107,,0.0,,222.589,223.107,19.0,1.75,3.0,19.0,30.8741,0.0,181161.1902,32.3747,,,,1.0,1.0
20.0,224.625,225.142,224.625,1.0,224.625,225.142,,0.0,,224.625,225.142,20.0,2.75,1.25,20.0,32.9092,0.0,181162.3506,33.5352,,,,1.0,1.0
21.0,225.776,226.293,225.776,1.0,225.776,226.293,,1.0,,225.776,226.293,21.0,1.25,2.25,21.0,34.0606,1.0,181164.002,35.1865,,,,1.0,1.0
22.0,227.428,227.945,227.428,1.0,227.428,227.945,,0.0,,227.428,227.945,22.0,3.75,2.0,22.0,35.7122,0.0,181165.5286,36.7131,,,,1.0,1.0
23.0,228.962,229.48,228.962,1.0,228.962,229.48,,1.0,,228.962,229.48,23.0,2.75,1.5,23.0,37.2469,1.0,181166.8133,37.9977,,,,1.0,1.0
24.0,230.247,230.764,230.247,1.0,230.247,230.764,,1.0,,230.247,230.764,24.0,3.25,1.75,24.0,38.5315,1.0,181168.223,39.4075,,,,1.0,1.0
25.0,231.648,232.166,231.648,1.0,231.648,232.166,,0.0,,231.648,232.166,25.0,2.5,3.0,25.0,39.933,0.0,181170.2495,41.4339,,,,1.0,1.0
26.0,233.684,234.201,233.684,1.0,233.684,234.201,,1.0,,233.684,234.201,26.0,3.5,3.75,26.0,41.9684,1.0,181172.6598,43.8443,,,,1.0,1.0
27.0,236.086,236.604,236.086,1.0,236.086,236.604,,0.0,,236.086,236.604,27.0,2.5,1.25,27.0,44.3709,0.0,181173.8123,44.9968,,,,1.0,1.0
28.0,237.237,237.755,237.237,1.0,237.237,237.755,,1.0,,237.237,237.755,28.0,1.25,1.75,28.0,45.5219,1.0,181175.2132,46.3977,,,,1.0,1.0
29.0,238.639,239.156,238.639,1.0,238.639,239.156,,1.0,,238.639,239.156,29.0,3.5,1.75,29.0,46.9233,1.0,181176.6147,47.7992,,,,1.0,1.0
30.0,240.04,240.557,240.04,1.0,240.04,240.557,,1.0,,240.04,240.557,30.0,3.25,1.5,30.0,48.3247,1.0,181177.8909,49.0754,,,,1.0,1.0
31.0,241.325,241.842,241.325,1.0,241.325,241.842,,0.0,,241.325,241.842,31.0,3.75,2.0,31.0,49.6094,0.0,181179.4257,50.6103,,,,1.0,1.0
32.0,242.86,243.377,242.86,1.0,242.86,243.377,,1.0,,242.86,243.377,32.0,1.5,1.75,32.0,51.1442,1.0,181180.8356,52.0201,,,,1.0,1.0
33.0,244.261,244.778,244.261,1.0,244.261,244.778,,1.0,,244.261,244.778,33.0,2.75,2.25,33.0,52.5457,1.0,181182.487,53.6715,,,,1.0,1.0
34.0,245.913,246.43,245.913,1.0,245.913,246.43,,0.0,,245.913,246.43,34.0,2.0,3.25,34.0,54.1972,0.0,181184.6383,55.8228,,,,1.0,1.0
35.0,248.065,248.582,248.065,1.0,248.065,248.582,,0.0,,248.065,248.582,35.0,2.75,2.5,35.0,56.3495,0.0,181186.4158,57.6003,,,,1.0,1.0
36.0,249.85,250.367,249.85,1.0,249.85,250.367,,0.0,,249.85,250.367,36.0,3.75,1.75,36.0,58.1346,0.0,181187.8259,59.0104,,,,1.0,1.0
37.0,251.252,251.769,251.252,1.0,251.252,251.769,,0.0,,251.252,251.769,37.0,3.25,3.25,37.0,59.536,0.0,181189.977,61.1615,,,,1.0,1.0
38.0,253.404,253.921,253.404,1.0,253.404,253.921,,1.0,,253.404,253.921,38.0,2.0,2.5,38.0,61.688,1.0,181191.7544,62.9389,,,,1.0,1.0
39.0,255.189,255.706,255.189,1.0,255.189,255.706,,0.0,,255.189,255.706,39.0,1.0,1.0,39.0,63.4732,0.0,181192.7896,63.9741,,,,1.0,1.0
40.0,256.223,256.74,256.223,1.0,256.223,256.74,,0.0,,256.223,256.74,40.0,2.5,3.25,40.0,64.5075,0.0,181194.9488,66.1334,,,,1.0,1.0
41.0,258.375,258.892,258.375,1.0,258.375,258.892,,1.0,,258.375,258.892,41.0,3.75,1.25,41.0,66.6596,1.0,181196.1006,67.2851,,,,1.0,1.0
42.0,259.526,260.044,259.526,1.0,259.526,260.044,,0.0,,259.526,260.044,42.0,2.5,2.25,42.0,67.8108,0.0,181197.752,68.9365,,,,1.0,1.0
43.0,261.178,261.695,261.178,1.0,261.178,261.695,,0.0,,261.178,261.695,43.0,1.0,2.0,43.0,69.4626,0.0,181199.2787,70.4632,,,,1.0,1.0
44.0,262.713,263.23,262.713,1.0,262.713,263.23,,0.0,,262.713,263.23,44.0,1.25,3.25,44.0,70.9973,0.0,181201.4384,72.6228,,,,1.0,1.0
45.0,264.865,265.382,264.865,1.0,264.865,265.382,,1.0,,264.865,265.382,45.0,1.75,2.5,45.0,73.1495,1.0,181203.2158,74.4002,,,,1.0,1.0
46.0,266.65,267.167,266.65,1.0,266.65,267.167,,1.0,,266.65,267.167,46.0,1.25,2.75,46.0,74.9346,1.0,181205.1259,76.3104,,,,1.0,1.0
47.0,268.552,269.069,268.552,1.0,268.552,269.069,,0.0,,268.552,269.069,47.0,1.75,2.75,47.0,76.8365,0.0,181207.0279,78.2124,,,,1.0,1.0
48.0,270.454,270.971,270.454,1.0,270.454,270.971,,1.0,,270.454,270.971,48.0,3.0,3.0,48.0,78.7384,1.0,181209.0548,80.2392,,,,1.0,1.0
49.0,272.489,273.007,272.489,1.0,272.489,273.007,,0.0,,272.489,273.007,49.0,2.25,1.25,49.0,80.7738,0.0,181210.2149,81.3993,,,,1.0,1.0
50.0,273.641,274.158,273.641,1.0,273.641,274.158,,1.0,,273.641,274.158,50.0,1.5,3.5,50.0,81.9248,1.0,181212.4909,83.6754,,,,1.0,1.0
51.0,275.926,276.443,275.926,1.0,275.926,276.443,,1.0,,275.926,276.443,51.0,1.25,3.25,51.0,84.2105,1.0,181214.6517,85.8362,,,,1.0,1.0
52.0,278.078,278.596,278.078,1.0,278.078,278.596,,0.0,,278.078,278.596,52.0,2.5,3.75,52.0,86.3627,0.0,181217.054,88.2385,,,,1.0,1.0
53.0,280.481,280.998,280.481,1.0,280.481,280.998,,1.0,,280.481,280.998,53.0,1.0,2.25,53.0,88.7651,1.0,181218.7064,89.8909,,,,1.0,1.0
54.0,282.132,282.65,282.132,1.0,282.132,282.65,,1.0,,282.132,282.65,54.0,1.25,3.75,54.0,90.4168,1.0,181221.108,92.2925,,,,1.0,1.0
55.0,284.535,285.052,284.535,1.0,284.535,285.052,,1.0,,284.535,285.052,55.0,1.0,3.25,55.0,92.8191,1.0,181223.2604,94.4449,,,,1.0,1.0
56.0,286.687,287.204,286.687,1.0,286.687,287.204,,1.0,,286.687,287.204,56.0,3.25,3.5,56.0,94.9712,1.0,181225.5374,96.7219,,,,1.0,1.0
57.0,288.973,289.49,288.973,1.0,288.973,289.49,,0.0,,288.973,289.49,57.0,1.25,2.0,57.0,97.2569,0.0,181227.0729,98.2573,,,,1.0,1.0
58.0,290.508,291.025,290.508,1.0,290.508,291.025,,0.0,,290.508,291.025,58.0,1.75,3.25,58.0,98.7917,0.0,181229.2328,100.4172,,,,1.0,1.0
59.0,292.66,293.177,292.66,1.0,292.66,293.177,,0.0,,292.66,293.177,59.0,2.25,3.5,59.0,100.9439,0.0,181231.51,102.6945,,,,1.0,1.0
60.0,294.945,295.463,294.945,1.0,294.945,295.463,,0.0,,294.945,295.463,60.0,1.5,1.75,60.0,103.2295,0.0,181232.9205,104.105,,,,1.0,1.0
61.0,296.347,296.864,296.347,1.0,296.347,296.864,,0.0,,296.347,296.864,61.0,1.25,1.25,61.0,104.6309,0.0,181234.0718,105.2563,,,,1.0,1.0
62.0,297.498,298.015,297.498,1.0,297.498,298.015,,0.0,,297.498,298.015,62.0,3.5,2.5,62.0,105.782,0.0,181235.8482,107.0327,,,,1.0,1.0
63.0,299.283,299.8,299.283,1.0,299.283,299.8,,0.0,,299.283,299.8,63.0,2.5,1.25,63.0,107.5671,0.0,181237.0083,108.1928,,,,1.0,1.0
64.0,300.434,300.951,300.434,1.0,300.434,300.951,,0.0,,300.434,300.951,64.0,3.5,2.75,64.0,108.7183,0.0,181238.9095,110.094,,,,1.0,1.0
65.0,302.336,302.853,302.336,1.0,302.336,302.853,,0.0,,302.336,302.853,65.0,2.0,2.5,65.0,110.6202,0.0,181240.6864,111.871,,,,1.0,1.0
66.0,304.121,304.638,304.121,1.0,304.121,304.638,,0.0,,304.121,304.638,66.0,2.0,1.0,66.0,112.4053,0.0,181241.7215,112.9061,,,,1.0,1.0
67.0,305.156,305.673,305.156,1.0,305.156,305.673,,1.0,,305.156,305.673,67.0,1.5,1.25,67.0,113.4396,1.0,181242.8807,114.0652,,,,1.0,1.0
68.0,306.307,306.824,306.307,1.0,306.307,306.824,,0.0,,306.307,306.824,68.0,1.5,1.5,68.0,114.5907,0.0,181244.1569,115.3414,,,,1.0,1.0
69.0,307.591,308.108,307.591,1.0,307.591,308.108,,0.0,,307.591,308.108,69.0,2.25,1.0,69.0,115.8753,0.0,181245.1916,116.3761,,,,1.0,1.0
70.0,308.626,309.143,308.626,1.0,308.626,309.143,,0.0,,308.626,309.143,70.0,3.5,3.75,70.0,116.9099,0.0,181247.6012,118.7857,,,,1.0,1.0
71.0,311.028,311.545,311.028,1.0,311.028,311.545,,1.0,,311.028,311.545,71.0,2.25,2.25,71.0,119.3121,1.0,181249.2534,120.4379,,,,1.0,1.0
72.0,312.68,313.197,312.68,1.0,312.68,313.197,,1.0,,312.68,313.197,72.0,2.0,3.5,72.0,120.9639,1.0,181251.5299,122.7144,,,,1.0,1.0
73.0,314.965,315.483,314.965,1.0,314.965,315.483,,0.0,,314.965,315.483,73.0,2.0,1.25,73.0,123.2495,0.0,181252.6905,123.875,,,,1.0,1.0
74.0,316.117,316.634,316.117,1.0,316.117,316.634,,0.0,,316.117,316.634,74.0,3.25,2.0,74.0,124.4007,0.0,181254.217,125.4015,,,,1.0,1.0
75.0,317.651,318.169,317.651,1.0,317.651,318.169,,0.0,,317.651,318.169,75.0,1.5,2.0,75.0,125.9355,0.0,181255.7518,126.9363,,,,1.0,1.0
76.0,319.186,319.703,319.186,1.0,319.186,319.703,,0.0,,319.186,319.703,76.0,1.25,1.25,76.0,127.4703,0.0,181256.9116,128.0961,,,,1.0,1.0
77.0,320.337,320.855,320.337,1.0,320.337,320.855,,0.0,,320.337,320.855,77.0,3.75,3.75,77.0,128.6214,0.0,181259.3127,130.4972,,,,1.0,1.0
78.0,322.74,323.257,322.74,1.0,322.74,323.257,,1.0,,322.74,323.257,78.0,2.5,1.0,78.0,131.0239,1.0,181260.3402,131.5247,,,,1.0,1.0
79.0,323.774,324.291,323.774,1.0,323.774,324.291,,0.0,,323.774,324.291,79.0,1.5,2.0,79.0,132.0582,0.0,181261.8745,133.059,,,,1.0,1.0
80.0,325.309,325.826,325.309,1.0,325.309,325.826,,1.0,,325.309,325.826,80.0,3.25,1.0,80.0,133.5931,1.0,181262.9094,134.0939,,,,1.0,1.0
81.0,326.343,326.861,326.343,1.0,326.343,326.861,,1.0,,326.343,326.861,81.0,1.0,1.5,81.0,134.6274,1.0,181264.1937,135.3782,,,,1.0,1.0
82.0,327.628,328.145,327.628,1.0,327.628,328.145,,0.0,,327.628,328.145,82.0,2.75,3.0,82.0,135.9122,0.0,181266.2285,137.413,,,,1.0,1.0
83.0,329.664,330.181,329.664,1.0,329.664,330.181,,1.0,,329.664,330.181,83.0,2.75,2.25,83.0,137.9475,1.0,181267.8887,139.0732,,,,1.0,1.0
84.0,331.315,331.832,331.315,1.0,331.315,331.832,,1.0,,331.315,331.832,84.0,2.5,1.75,84.0,139.5992,1.0,181269.2903,140.4748,,,,1.0,1.0
85.0,332.717,333.234,332.717,1.0,332.717,333.234,,0.0,,332.717,333.234,85.0,3.0,1.5,85.0,141.0006,0.0,181270.5668,141.7513,,,,1.0,1.0
86.0,334.002,334.518,334.002,1.0,334.002,334.518,,1.0,,334.002,334.518,86.0,3.0,1.5,86.0,142.2852,1.0,181271.8514,143.0359,,,,1.0,1.0
87.0,335.286,335.803,335.286,1.0,335.286,335.803,,1.0,,335.286,335.803,87.0,2.0,2.75,87.0,143.5697,1.0,181273.7609,144.9454,,,,1.0,1.0
88.0,337.188,337.705,337.188,1.0,337.188,337.705,,0.0,,337.188,337.705,88.0,3.25,1.0,88.0,145.4716,0.0,181274.7878,145.9723,,,,1.0,1.0
89.0,338.222,338.739,338.222,1.0,338.222,338.739,,0.0,,338.222,338.739,89.0,3.75,3.25,89.0,146.5059,0.0,181276.9469,148.1314,,,,1.0,1.0
90.0,340.374,340.891,340.374,1.0,340.374,340.891,,0.0,,340.374,340.891,90.0,2.25,2.25,90.0,148.6582,0.0,181278.5994,149.7839,,,,1.0,1.0
91.0,342.026,342.543,342.026,1.0,342.026,342.543,,1.0,,342.026,342.543,91.0,2.25,1.75,91.0,150.3098,1.0,181280.0011,151.1856,,,,1.0,1.0
92.0,343.427,343.945,343.427,1.0,343.427,343.945,,1.0,,343.427,343.945,92.0,2.5,2.5,92.0,151.7112,1.0,181281.7775,152.962,,,,1.0,1.0
93.0,345.212,345.73,345.212,1.0,345.212,345.73,,1.0,,345.212,345.73,93.0,3.25,3.25,93.0,153.4963,1.0,181283.9373,155.1218,,,,1.0,1.0
94.0,347.365,347.882,347.365,1.0,347.365,347.882,,0.0,,347.365,347.882,94.0,2.75,2.0,94.0,155.6484,0.0,181285.4647,156.6492,,,,1.0,1.0
95.0,348.899,349.417,348.899,1.0,348.899,349.417,,1.0,,348.899,349.417,95.0,3.25,2.5,95.0,157.1832,1.0,181287.2495,158.434,,,,1.0,1.0
96.0,350.685,351.202,350.685,1.0,350.685,351.202,,1.0,,350.685,351.202,96.0,2.0,3.75,96.0,158.9685,1.0,181289.6596,160.8441,,,,1.0,1.0
97.0,353.087,353.604,353.087,1.0,353.087,353.604,,0.0,,353.087,353.604,97.0,3.5,2.5,97.0,161.3708,0.0,181291.4369,162.6213,,,,1.0,1.0
98.0,354.872,355.389,354.872,1.0,354.872,355.389,,0.0,,354.872,355.389,98.0,2.75,2.75,98.0,163.1559,0.0,181293.3468,164.5313,,,,1.0,1.0
99.0,356.774,357.291,356.774,1.0,356.774,357.291,,0.0,,356.774,357.291,99.0,1.5,1.75,99.0,165.0578,0.0,181294.7491,165.9336,,,,1.0,1.0
100.0,358.176,358.693,358.176,1.0,358.176,358.693,,1.0,,358.176,358.693,100.0,2.25,1.5,100.0,166.4592,0.0,181296.0255,167.21,,,,1.0,1.0
101.0,453.989,454.005,453.989,1.0,453.989,454.005,,1.0,,453.989,454.005,1.0,3.25,1.25,1.0,0.02194,0.0,181390.5713,0.82428,,,,2.0,2.0
102.0,454.807,454.823,454.807,1.0,454.807,454.823,,1.0,,454.807,454.823,2.0,2.25,3.5,2.0,0.83958,0.0,181391.3887,1.6416,,,,2.0,2.0
103.0,455.624,455.64,455.624,1.0,455.624,455.64,,1.0,,455.624,455.64,3.0,3.25,3.75,3.0,1.657,0.0,181392.206,2.459,,,,2.0,2.0
104.0,456.441,456.458,456.441,1.0,456.441,456.458,,1.0,,456.441,456.458,4.0,2.75,1.0,4.0,2.4744,1.0,181393.0225,3.2754,,,,2.0,2.0
105.0,457.26,457.275,457.26,1.0,457.26,457.275,,1.0,,457.26,457.275,5.0,3.5,3.75,5.0,3.292,0.0,181393.8427,4.0961,,,,2.0,2.0
106.0,458.076,458.092,458.076,1.0,458.076,458.092,,1.0,,458.076,458.092,6.0,3.0,3.25,6.0,4.1093,1.0,181394.6578,4.9108,,,,2.0,2.0
107.0,458.893,458.91,458.893,1.0,458.893,458.91,,1.0,,458.893,458.91,7.0,3.0,2.0,7.0,4.9269,1.0,181395.4752,5.7282,,,,2.0,2.0
108.0,459.711,459.727,459.711,1.0,459.711,459.727,,1.0,,459.711,459.727,8.0,2.75,1.5,8.0,5.7443,1.0,181396.2925,6.5455,,,,2.0,2.0
109.0,460.528,460.545,460.528,1.0,460.528,460.545,,1.0,,460.528,460.545,9.0,3.0,1.0,9.0,6.5618,0.0,181397.1096,7.3625,,,,2.0,2.0
110.0,461.345,461.362,461.345,1.0,461.345,461.362,,1.0,,461.345,461.362,10.0,1.75,1.0,10.0,7.3793,1.0,181397.9272,8.1801,,,,2.0,2.0
111.0,462.163,462.18,462.163,1.0,462.163,462.18,,1.0,,462.163,462.18,11.0,1.25,3.25,11.0,8.1968,0.0,181398.7451,8.998,,,,2.0,2.0
112.0,462.981,462.997,462.981,1.0,462.981,462.997,,1.0,,462.981,462.997,12.0,3.0,1.75,12.0,9.0143,1.0,181399.5625,9.8155,,,,2.0,2.0
113.0,463.798,463.815,463.798,1.0,463.798,463.815,,1.0,,463.798,463.815,13.0,3.75,1.0,13.0,9.8317,0.0,181400.38,10.633,,,,2.0,2.0
114.0,464.616,464.633,464.616,1.0,464.616,464.633,,1.0,,464.616,464.633,14.0,2.25,2.0,14.0,10.6491,0.0,181401.1975,11.4505,,,,2.0,2.0
115.0,465.433,465.45,465.433,1.0,465.433,465.45,,1.0,,465.433,465.45,15.0,3.25,3.25,15.0,11.4668,0.0,181402.0152,12.2681,,,,2.0,2.0
116.0,466.25,466.267,466.25,1.0,466.25,466.267,,1.0,,466.25,466.267,16.0,1.5,2.25,16.0,12.2841,0.0,181402.832,13.0849,,,,2.0,2.0
117.0,467.068,467.085,467.068,1.0,467.068,467.085,,1.0,,467.068,467.085,17.0,2.25,2.75,17.0,13.1016,0.0,181403.6495,13.9025,,,,2.0,2.0
118.0,467.885,467.902,467.885,1.0,467.885,467.902,,1.0,,467.885,467.902,18.0,3.0,3.25,18.0,13.9192,0.0,181404.4671,14.7201,,,,2.0,2.0
119.0,468.703,468.72,468.703,1.0,468.703,468.72,,1.0,,468.703,468.72,19.0,1.75,3.0,19.0,14.7366,1.0,181405.2844,15.5373,,,,2.0,2.0
120.0,469.521,469.537,469.521,1.0,469.521,469.537,,1.0,,469.521,469.537,20.0,2.75,1.25,20.0,15.554,0.0,181406.1024,16.3553,,,,2.0,2.0
121.0,470.338,470.355,470.338,1.0,470.338,470.355,,1.0,,470.338,470.355,21.0,1.25,2.25,21.0,16.3715,0.0,181406.9198,17.1727,,,,2.0,2.0
122.0,471.155,471.172,471.155,1.0,471.155,471.172,,1.0,,471.155,471.172,22.0,3.75,2.0,22.0,17.1891,1.0,181407.7372,17.9901,,,,2.0,2.0
123.0,471.973,471.99,471.973,1.0,471.973,471.99,,1.0,,471.973,471.99,23.0,2.75,1.5,23.0,18.0064,0.0,181408.555,18.8081,,,,2.0,2.0
124.0,472.791,472.808,472.791,1.0,472.791,472.808,,1.0,,472.791,472.808,24.0,3.25,1.75,24.0,18.8241,1.0,181409.3726,19.6256,,,,2.0,2.0
125.0,473.609,473.625,473.609,1.0,473.609,473.625,,1.0,,473.609,473.625,25.0,2.5,3.0,25.0,19.6416,0.0,181410.1905,20.4434,,,,2.0,2.0
126.0,474.425,474.442,474.425,1.0,474.425,474.442,,1.0,,474.425,474.442,26.0,3.5,3.75,26.0,20.4589,1.0,181411.0068,21.2597,,,,2.0,2.0
127.0,475.243,475.26,475.243,1.0,475.243,475.26,,1.0,,475.243,475.26,27.0,2.5,1.25,27.0,21.2765,1.0,181411.8251,22.078,,,,2.0,2.0
128.0,476.061,476.077,476.061,1.0,476.061,476.077,,1.0,,476.061,476.077,28.0,1.25,1.75,28.0,22.094,1.0,181412.6425,22.8955,,,,2.0,2.0
129.0,476.878,476.895,476.878,1.0,476.878,476.895,,1.0,,476.878,476.895,29.0,3.5,1.75,29.0,22.9115,0.0,181413.4594,23.7124,,,,2.0,2.0
130.0,477.696,477.712,477.696,1.0,477.696,477.712,,1.0,,477.696,477.712,30.0,3.25,1.5,30.0,23.729,0.0,181414.2775,24.5304,,,,2.0,2.0
131.0,478.513,478.53,478.513,1.0,478.513,478.53,,1.0,,478.513,478.53,31.0,3.75,2.0,31.0,24.5463,1.0,181415.0943,25.3472,,,,2.0,2.0
132.0,479.331,479.347,479.331,1.0,479.331,479.347,,1.0,,479.331,479.347,32.0,1.5,1.75,32.0,25.3638,0.0,181415.9123,26.1652,,,,2.0,2.0
133.0,480.148,480.164,480.148,1.0,480.148,480.164,,1.0,,480.148,480.164,33.0,2.75,2.25,33.0,26.1815,0.0,181416.7299,26.9828,,,,2.0,2.0
134.0,480.965,480.982,480.965,1.0,480.965,480.982,,1.0,,480.965,480.982,34.0,2.0,3.25,34.0,26.9987,0.0,181417.5468,27.7997,,,,2.0,2.0
135.0,481.783,481.8,481.783,1.0,481.783,481.8,,1.0,,481.783,481.8,35.0,2.75,2.5,35.0,27.8164,0.0,181418.3648,28.6177,,,,2.0,2.0
136.0,482.6,482.617,482.6,1.0,482.6,482.617,,1.0,,482.6,482.617,36.0,3.75,1.75,36.0,28.6338,0.0,181419.1817,29.4346,,,,2.0,2.0
137.0,483.418,483.435,483.418,1.0,483.418,483.435,,1.0,,483.418,483.435,37.0,3.25,3.25,37.0,29.4514,1.0,181419.9997,30.2526,,,,2.0,2.0
138.0,484.235,484.252,484.235,1.0,484.235,484.252,,1.0,,484.235,484.252,38.0,2.0,2.5,38.0,30.2688,0.0,181420.8166,31.0695,,,,2.0,2.0
139.0,485.053,485.069,485.053,1.0,485.053,485.069,,1.0,,485.053,485.069,39.0,1.0,1.0,39.0,31.0863,1.0,181421.6346,31.8875,,,,2.0,2.0
140.0,485.87,485.887,485.87,1.0,485.87,485.887,,1.0,,485.87,485.887,40.0,2.5,3.25,40.0,31.9037,0.0,181422.4515,32.7044,,,,2.0,2.0
141.0,486.688,486.704,486.688,1.0,486.688,486.704,,1.0,,486.688,486.704,41.0,3.75,1.25,41.0,32.7213,0.0,181423.2696,33.5225,,,,2.0,2.0
142.0,487.505,487.522,487.505,1.0,487.505,487.522,,1.0,,487.505,487.522,42.0,2.5,2.25,42.0,33.5387,1.0,181424.0867,34.3397,,,,2.0,2.0
143.0,488.323,488.339,488.323,1.0,488.323,488.339,,1.0,,488.323,488.339,43.0,1.0,2.0,43.0,34.3562,1.0,181424.9044,35.1573,,,,2.0,2.0
144.0,489.14,489.157,489.14,1.0,489.14,489.157,,1.0,,489.14,489.157,44.0,1.25,3.25,44.0,35.1737,0.0,181425.7215,35.9744,,,,2.0,2.0
145.0,489.958,489.975,489.958,1.0,489.958,489.975,,1.0,,489.958,489.975,45.0,1.75,2.5,45.0,35.9911,0.0,181426.5393,36.7923,,,,2.0,2.0
146.0,490.776,490.792,490.776,1.0,490.776,490.792,,1.0,,490.776,490.792,46.0,1.25,2.75,46.0,36.8088,1.0,181427.3573,37.6102,,,,2.0,2.0
147.0,491.593,491.609,491.593,1.0,491.593,491.609,,1.0,,491.593,491.609,47.0,1.75,2.75,47.0,37.6261,1.0,181428.1741,38.427,,,,2.0,2.0
148.0,492.41,492.427,492.41,1.0,492.41,492.427,,1.0,,492.41,492.427,48.0,3.0,3.0,48.0,38.4436,0.0,181428.9919,39.2448,,,,2.0,2.0
149.0,493.228,493.244,493.228,1.0,493.228,493.244,,1.0,,493.228,493.244,49.0,2.25,1.25,49.0,39.261,0.0,181429.8092,40.0622,,,,2.0,2.0
150.0,494.045,494.062,494.045,1.0,494.045,494.062,,1.0,,494.045,494.062,50.0,1.5,3.5,50.0,40.0785,0.0,181430.6267,40.8798,,,,2.0,2.0
151.0,494.863,494.88,494.863,1.0,494.863,494.88,,1.0,,494.863,494.88,51.0,1.25,3.25,51.0,40.896,1.0,181431.4442,41.6973,,,,2.0,2.0
152.0,495.681,495.697,495.681,1.0,495.681,495.697,,1.0,,495.681,495.697,52.0,2.5,3.75,52.0,41.7137,0.0,181432.2622,42.5153,,,,2.0,2.0
153.0,496.498,496.514,496.498,1.0,496.498,496.514,,1.0,,496.498,496.514,53.0,1.0,2.25,53.0,42.531,0.0,181433.0793,43.3323,,,,2.0,2.0
154.0,497.315,497.332,497.315,1.0,497.315,497.332,,1.0,,497.315,497.332,54.0,1.25,3.75,54.0,43.3485,0.0,181433.8965,44.1494,,,,2.0,2.0
155.0,498.132,498.149,498.132,1.0,498.132,498.149,,1.0,,498.132,498.149,55.0,1.0,3.25,55.0,44.1661,0.0,181434.714,44.9669,,,,2.0,2.0
